"ANIMALID","DATE","LONGITUDE","LATITUDE","DELETED"
"Annabelle","2011-06-20 01:30:33.000","145.451487","-16.026276","FALSE"
"Annabelle","2011-06-20 02:00:25.000","145.451547","-16.026301","FALSE"
"Annabelle","2011-06-20 02:30:54.000","145.451425","-16.026246","FALSE"
"Annabelle","2011-06-20 17:00:43.000","145.451403","-16.026279","FALSE"
"Annabelle","2011-06-20 19:00:50.000","145.451414","-16.026171","FALSE"
"Annabelle","2011-06-20 20:00:50.000","145.45144","-16.026333","FALSE"
"Annabelle","2011-06-20 20:30:50.000","145.45168","-16.026347","FALSE"
"Annabelle","2011-06-20 22:00:42.000","145.451785","-16.026246","FALSE"
"Annabelle","2011-06-20 23:30:40.000","145.451559","-16.02626","FALSE"
"Annabelle","2011-06-21 01:30:38.000","145.451511","-16.02624","FALSE"
"Annabelle","2011-06-21 17:00:45.000","145.451633","-16.026309","FALSE"
"Annabelle","2011-06-21 18:30:38.000","145.451644","-16.026379","FALSE"
"Annabelle","2011-06-21 19:30:22.000","145.451359","-16.026223","FALSE"
"Annabelle","2011-06-21 20:00:36.000","145.451766","-16.026191","FALSE"
"Annabelle","2011-06-21 22:30:21.000","145.451564","-16.026305","FALSE"
"Annabelle","2011-06-21 23:00:31.000","145.451573","-16.026225","FALSE"
"Annabelle","2011-06-22 01:00:35.000","145.451332","-16.026148","FALSE"
"Annabelle","2011-06-22 07:00:15.000","145.45151","-16.026278","FALSE"
"Annabelle","2011-06-22 07:30:42.000","145.451593","-16.026247","FALSE"
"Annabelle","2011-06-22 20:30:39.000","145.451762","-16.026182","FALSE"
"Annabelle","2011-06-22 21:30:28.000","145.451544","-16.026251","FALSE"
"Annabelle","2011-06-22 22:30:24.000","145.451578","-16.026246","FALSE"
"Annabelle","2011-06-23 01:00:20.000","145.451354","-16.026239","FALSE"
"Annabelle","2011-06-23 09:30:36.000","145.451505","-16.026253","FALSE"
"Annabelle","2011-06-23 10:30:20.000","145.451572","-16.026352","FALSE"
"Annabelle","2011-06-23 17:00:34.000","145.451582","-16.026326","FALSE"
"Annabelle","2011-06-23 18:30:34.000","145.451546","-16.026388","FALSE"
"Annabelle","2011-06-23 19:29:58.000","145.451517","-16.026209","FALSE"
"Annabelle","2011-06-23 20:00:33.000","145.451621","-16.026257","FALSE"
"Annabelle","2011-06-23 20:30:14.000","145.451546","-16.026247","FALSE"
"Annabelle","2011-06-23 21:30:15.000","145.45161","-16.026357","FALSE"
"Annabelle","2011-06-23 22:00:17.000","145.451561","-16.026285","FALSE"
"Annabelle","2011-06-23 22:30:08.000","145.451666","-16.026227","FALSE"
"Annabelle","2011-06-24 02:00:32.000","145.451443","-16.026254","FALSE"
"Annabelle","2011-06-24 04:00:08.000","145.451568","-16.02625","FALSE"
"Annabelle","2011-06-24 17:00:28.000","145.451505","-16.026313","FALSE"
"Annabelle","2011-06-24 17:30:05.000","145.4515","-16.026309","FALSE"
"Annabelle","2011-06-24 19:30:24.000","145.451529","-16.026213","FALSE"
"Annabelle","2011-06-24 20:30:35.000","145.451405","-16.026244","FALSE"
"Annabelle","2011-06-24 21:00:21.000","145.451433","-16.026284","FALSE"
"Annabelle","2011-06-24 21:30:26.000","145.451439","-16.026277","FALSE"
"Annabelle","2011-06-24 22:00:09.000","145.451471","-16.026252","FALSE"
"Annabelle","2011-06-25 01:00:44.000","145.451454","-16.026324","FALSE"
"Annabelle","2011-06-25 02:00:57.000","145.45161","-16.026241","FALSE"
"Annabelle","2011-06-25 03:30:21.000","145.451479","-16.026265","FALSE"
"Annabelle","2011-06-25 17:30:56.000","145.451316","-16.026259","FALSE"
"Annabelle","2011-06-25 19:00:31.000","145.451608","-16.026281","FALSE"
"Annabelle","2011-06-25 22:30:41.000","145.451553","-16.026317","FALSE"
"Annabelle","2011-06-25 23:00:38.000","145.451377","-16.026311","FALSE"
"Annabelle","2011-06-26 01:00:38.000","145.451368","-16.026351","FALSE"
"Annabelle","2011-06-26 02:30:54.000","145.451527","-16.026262","FALSE"
"Annabelle","2011-06-26 19:00:28.000","145.451451","-16.026253","FALSE"
"Annabelle","2011-06-26 19:30:50.000","145.451654","-16.026279","FALSE"
"Annabelle","2011-06-26 22:00:29.000","145.451526","-16.026299","FALSE"
"Annabelle","2011-06-26 23:00:38.000","145.451575","-16.026333","FALSE"
"Annabelle","2011-06-26 23:30:43.000","145.451386","-16.026328","FALSE"
"Annabelle","2011-06-27 01:00:38.000","145.451459","-16.02632","FALSE"
"Annabelle","2011-06-27 02:00:39.000","145.451425","-16.026255","FALSE"
"Annabelle","2011-06-27 03:01:00.000","145.451696","-16.02637","FALSE"
"Annabelle","2011-06-27 06:00:38.000","145.451427","-16.026266","FALSE"
"Annabelle","2011-06-27 19:00:58.000","145.451601","-16.026274","FALSE"
"Annabelle","2011-06-27 21:30:57.000","145.451545","-16.026224","FALSE"
"Annabelle","2011-06-27 22:30:57.000","145.451461","-16.0263","FALSE"
"Annabelle","2011-06-28 00:30:35.000","145.451368","-16.026297","FALSE"
"Annabelle","2011-06-28 01:00:07.000","145.451474","-16.026271","FALSE"
"Annabelle","2011-06-28 01:30:57.000","145.451479","-16.026177","FALSE"
"Annabelle","2011-06-28 03:30:42.000","145.451538","-16.026347","FALSE"
"Annabelle","2011-06-28 20:00:52.000","145.45157","-16.026301","FALSE"
"Annabelle","2011-06-28 21:00:43.000","145.451616","-16.026357","FALSE"
"Annabelle","2011-06-28 21:30:52.000","145.45149","-16.026329","FALSE"
"Annabelle","2011-06-28 22:00:51.000","145.451512","-16.02632","FALSE"
"Annabelle","2011-06-28 23:00:42.000","145.45165","-16.026262","FALSE"
"Annabelle","2011-06-29 00:30:42.000","145.451751","-16.026091","FALSE"
"Annabelle","2011-06-29 01:00:11.000","145.451347","-16.026211","FALSE"
"Annabelle","2011-06-29 01:30:50.000","145.451485","-16.02624","FALSE"
"Annabelle","2011-06-29 02:00:03.000","145.451556","-16.026296","FALSE"
"Annabelle","2011-06-29 05:30:31.000","145.451173","-16.0261","FALSE"
"Annabelle","2011-06-29 06:00:50.000","145.451484","-16.026304","FALSE"
"Annabelle","2011-06-29 06:30:49.000","145.451477","-16.026281","FALSE"
"Annabelle","2011-06-29 21:30:36.000","145.451609","-16.026322","FALSE"
"Annabelle","2011-06-30 02:00:45.000","145.451519","-16.026353","FALSE"
"Annabelle","2011-06-30 03:30:37.000","145.451463","-16.026269","FALSE"
"Annabelle","2011-06-30 04:00:30.000","145.451644","-16.026317","FALSE"
"Annabelle","2011-06-30 07:00:44.000","145.451518","-16.0262","FALSE"
"Annabelle","2011-06-30 17:30:35.000","145.451517","-16.026363","FALSE"
"Annabelle","2011-06-30 19:00:46.000","145.451354","-16.026266","FALSE"
"Annabelle","2011-06-30 21:00:31.000","145.451516","-16.026223","FALSE"
"Annabelle","2011-06-30 21:30:35.000","145.451542","-16.026315","FALSE"
"Annabelle","2011-06-30 22:00:47.000","145.451485","-16.026347","FALSE"
"Annabelle","2011-06-30 23:01:00.000","145.451379","-16.026286","FALSE"
"Annabelle","2011-07-01 00:00:36.000","145.451383","-16.026283","FALSE"
"Annabelle","2011-07-01 01:00:41.000","145.45146","-16.026241","FALSE"
"Annabelle","2011-07-01 02:00:59.000","145.451287","-16.026314","FALSE"
"Annabelle","2011-07-01 03:00:45.000","145.451404","-16.026362","FALSE"
"Annabelle","2011-07-01 03:30:59.000","145.451389","-16.026257","FALSE"
"Annabelle","2011-07-01 17:30:49.000","145.451341","-16.026032","FALSE"
"Annabelle","2011-07-01 19:30:55.000","145.451616","-16.026242","FALSE"
"Annabelle","2011-07-01 21:30:37.000","145.451458","-16.026275","FALSE"
"Annabelle","2011-07-02 00:00:36.000","145.451535","-16.026281","FALSE"
"Annabelle","2011-07-02 00:30:33.000","145.451471","-16.026327","FALSE"
"Annabelle","2011-07-02 01:30:37.000","145.451513","-16.026285","FALSE"
"Annabelle","2011-07-02 03:30:41.000","145.451345","-16.026218","FALSE"
"Annabelle","2011-07-02 04:00:50.000","145.451902","-16.026491","FALSE"
"Annabelle","2011-07-02 04:30:45.000","145.45152","-16.026295","FALSE"
"Annabelle","2011-07-02 17:00:57.000","145.451585","-16.026227","FALSE"
"Annabelle","2011-07-02 17:30:37.000","145.451504","-16.026299","FALSE"
"Annabelle","2011-07-02 18:30:42.000","145.451546","-16.026275","FALSE"
"Annabelle","2011-07-02 20:30:42.000","145.451619","-16.026393","FALSE"
"Annabelle","2011-07-03 00:30:42.000","145.451466","-16.026216","FALSE"
"Annabelle","2011-07-03 01:00:04.000","145.451509","-16.026332","FALSE"
"Annabelle","2011-07-03 01:30:30.000","145.45145","-16.026317","FALSE"
"Annabelle","2011-07-03 02:30:40.000","145.451623","-16.026295","FALSE"
"Annabelle","2011-07-03 03:00:38.000","145.451563","-16.026198","FALSE"
"Annabelle","2011-07-03 09:30:53.000","145.451458","-16.026581","FALSE"
"Annabelle","2011-07-03 18:00:40.000","145.451317","-16.026454","FALSE"
"Annabelle","2011-07-03 18:30:51.000","145.451313","-16.026452","FALSE"
"Annabelle","2011-07-03 21:00:35.000","145.451356","-16.026352","FALSE"
"Annabelle","2011-07-03 22:30:42.000","145.451266","-16.026568","FALSE"
"Annabelle","2011-07-03 23:00:39.000","145.45141","-16.026335","FALSE"
"Annabelle","2011-07-04 00:00:40.000","145.451238","-16.026499","FALSE"
"Annabelle","2011-07-04 01:00:15.000","145.451131","-16.026408","FALSE"
"Annabelle","2011-07-04 18:00:40.000","145.451155","-16.026386","FALSE"
"Annabelle","2011-07-04 22:30:42.000","145.451207","-16.026426","FALSE"
"Annabelle","2011-07-04 23:30:46.000","145.451209","-16.026462","FALSE"
"Annabelle","2011-07-05 00:00:17.000","145.451135","-16.026412","FALSE"
"Annabelle","2011-07-05 01:30:55.000","145.451193","-16.026374","FALSE"
"Annabelle","2011-07-05 09:30:16.000","145.451049","-16.026471","FALSE"
"Annabelle","2011-07-05 10:30:16.000","145.451412","-16.026484","FALSE"
"Annabelle","2011-07-05 18:30:51.000","145.451246","-16.026302","FALSE"
"Annabelle","2011-07-05 19:00:27.000","145.451407","-16.026322","FALSE"
"Annabelle","2011-07-05 20:30:37.000","145.451164","-16.026469","FALSE"
"Annabelle","2011-07-05 21:29:56.000","145.451135","-16.026422","FALSE"
"Annabelle","2011-07-05 22:00:33.000","145.451111","-16.026323","FALSE"
"Annabelle","2011-07-05 22:30:40.000","145.451194","-16.026452","FALSE"
"Annabelle","2011-07-05 23:30:51.000","145.451204","-16.026439","FALSE"
"Annabelle","2011-07-06 00:00:38.000","145.451232","-16.026403","FALSE"
"Annabelle","2011-07-06 01:00:35.000","145.451131","-16.026428","FALSE"
"Annabelle","2011-07-06 02:00:18.000","145.451313","-16.026311","FALSE"
"Annabelle","2011-07-06 02:30:40.000","145.451145","-16.026515","FALSE"
"Annabelle","2011-07-06 03:00:31.000","145.451196","-16.026383","FALSE"
"Annabelle","2011-07-06 03:30:08.000","145.451236","-16.026499","FALSE"
"Annabelle","2011-07-06 04:00:32.000","145.451237","-16.026444","FALSE"
"Annabelle","2011-07-06 05:30:35.000","145.451208","-16.026447","FALSE"
"Annabelle","2011-07-06 06:00:36.000","145.451182","-16.026328","FALSE"
"Annabelle","2011-07-06 17:30:41.000","145.451283","-16.026207","FALSE"
"Annabelle","2011-07-06 18:00:58.000","145.451211","-16.026391","FALSE"
"Annabelle","2011-07-06 18:30:42.000","145.451147","-16.026408","FALSE"
"Annabelle","2011-07-06 19:00:47.000","145.450979","-16.026424","FALSE"
"Annabelle","2011-07-06 20:30:32.000","145.451093","-16.026414","FALSE"
"Annabelle","2011-07-06 21:00:06.000","145.451242","-16.026412","FALSE"
"Annabelle","2011-07-06 21:30:38.000","145.451267","-16.026392","FALSE"
"Annabelle","2011-07-07 01:30:56.000","145.451276","-16.026379","FALSE"
"Annabelle","2011-07-07 02:30:39.000","145.451332","-16.026316","FALSE"
"Annabelle","2011-07-07 03:00:39.000","145.451346","-16.026241","FALSE"
"Annabelle","2011-07-07 03:30:56.000","145.45123","-16.02635","FALSE"
"Annabelle","2011-07-07 04:30:40.000","145.450895","-16.026642","FALSE"
"Annabelle","2011-07-07 20:00:20.000","145.451256","-16.026294","FALSE"
"Annabelle","2011-07-07 20:30:43.000","145.451143","-16.026437","FALSE"
"Annabelle","2011-07-07 21:30:52.000","145.451317","-16.026344","FALSE"
"Annabelle","2011-07-07 22:30:52.000","145.451113","-16.026466","FALSE"
"Annabelle","2011-07-07 23:30:47.000","145.451045","-16.026391","FALSE"
"Annabelle","2011-07-08 00:00:24.000","145.451299","-16.026443","FALSE"
"Annabelle","2011-07-08 01:30:51.000","145.451373","-16.026326","FALSE"
"Annabelle","2011-07-08 21:30:34.000","145.451496","-16.026505","FALSE"
"Annabelle","2011-07-08 22:30:43.000","145.451569","-16.02659","FALSE"
"Annabelle","2011-07-09 00:30:44.000","145.451634","-16.0265","FALSE"
"Annabelle","2011-07-09 02:00:39.000","145.451647","-16.026534","FALSE"
"Annabelle","2011-07-09 02:30:45.000","145.451644","-16.026446","FALSE"
"Annabelle","2011-07-09 03:30:16.000","145.4517","-16.026455","FALSE"
"Annabelle","2011-07-09 18:30:33.000","145.451525","-16.026452","FALSE"
"Annabelle","2011-07-09 22:00:40.000","145.451591","-16.026412","FALSE"
"Annabelle","2011-07-10 00:00:40.000","145.451937","-16.026722","FALSE"
"Annabelle","2011-07-10 00:30:40.000","145.451703","-16.026486","FALSE"
"Annabelle","2011-07-10 01:00:40.000","145.451591","-16.026692","FALSE"
"Annabelle","2011-07-10 01:30:40.000","145.451858","-16.026561","FALSE"
"Annabelle","2011-07-10 02:00:37.000","145.451879","-16.026547","FALSE"
"Annabelle","2011-07-11 00:30:20.000","145.451905","-16.026666","FALSE"
"Annabelle","2011-07-11 01:00:34.000","145.451836","-16.02674","FALSE"
"Annabelle","2011-07-11 18:00:30.000","145.451991","-16.026816","FALSE"
"Annabelle","2011-07-11 19:30:16.000","145.451875","-16.026721","FALSE"
"Annabelle","2011-07-11 20:30:18.000","145.451918","-16.026732","FALSE"
"Annabelle","2011-07-11 23:30:12.000","145.452064","-16.026638","FALSE"
"Annabelle","2011-07-12 02:30:05.000","145.451814","-16.026774","FALSE"
"Annabelle","2011-07-13 00:30:24.000","145.451853","-16.027777","FALSE"
"Annabelle","2011-07-13 02:30:04.000","145.451976","-16.027886","FALSE"
"Annabelle","2011-07-13 05:00:14.000","145.451913","-16.027701","FALSE"
"Annabelle","2011-07-13 18:00:20.000","145.451911","-16.027376","FALSE"
"Annabelle","2011-07-14 00:00:18.000","145.451633","-16.02717","FALSE"
"Annabelle","2011-07-14 00:30:18.000","145.451673","-16.02724","FALSE"
"Annabelle","2011-07-15 03:00:01.000","145.451892","-16.027253","FALSE"
"Annabelle","2011-07-15 03:59:47.000","145.452635","-16.026942","FALSE"
"Annabelle","2011-07-15 05:00:11.000","145.45213","-16.026864","FALSE"
"Annabelle","2011-07-15 17:29:58.000","145.452049","-16.026777","FALSE"
"Annabelle","2011-07-15 20:00:01.000","145.452416","-16.026681","FALSE"
"Annabelle","2011-07-15 21:29:53.000","145.452119","-16.026785","FALSE"
"Annabelle","2011-07-15 23:00:07.000","145.45207","-16.026554","FALSE"
"Annabelle","2011-07-15 23:30:07.000","145.452099","-16.026611","FALSE"
"Annabelle","2011-07-16 02:29:47.000","145.452021","-16.02673","FALSE"
"Annabelle","2011-07-16 03:00:06.000","145.451685","-16.026762","FALSE"
"Annabelle","2011-07-16 21:30:02.000","145.45195","-16.026983","FALSE"
"Annabelle","2011-07-16 23:29:43.000","145.451655","-16.026871","FALSE"
"Annabelle","2011-07-17 00:30:01.000","145.45156","-16.026959","FALSE"
"Annabelle","2011-07-17 02:29:36.000","145.451426","-16.027002","FALSE"
"Annabelle","2011-07-17 04:00:01.000","145.451506","-16.026918","FALSE"
"Annabelle","2011-07-17 17:29:58.000","145.451139","-16.026982","FALSE"
"Annabelle","2011-07-17 19:29:57.000","145.451088","-16.02694","FALSE"
"Annabelle","2011-07-17 20:59:53.000","145.451325","-16.027002","FALSE"
"Annabelle","2011-07-17 22:29:37.000","145.45118","-16.027063","FALSE"
"Annabelle","2011-07-18 04:29:55.000","145.451359","-16.027471","FALSE"
"Annabelle","2011-07-18 04:59:55.000","145.451147","-16.027541","FALSE"
"Annabelle","2011-07-18 05:29:54.000","145.450993","-16.027627","FALSE"
"Annabelle","2011-07-18 05:59:33.000","145.450673","-16.027681","FALSE"
"Annabelle","2011-07-18 22:29:51.000","145.449552","-16.027247","FALSE"
"Annabelle","2011-07-18 22:59:52.000","145.449269","-16.027223","FALSE"
"Annabelle","2011-07-19 05:29:49.000","145.451552","-16.027759","FALSE"
"Annabelle","2011-07-19 05:59:49.000","145.45168","-16.027634","FALSE"
"Annabelle","2011-07-20 00:59:45.000","145.451562","-16.027311","FALSE"
"Annabelle","2011-07-20 01:59:34.000","145.451739","-16.027119","FALSE"
"Annabelle","2011-07-20 20:59:20.000","145.451498","-16.027069","FALSE"
"Annabelle","2011-07-20 21:29:40.000","145.451499","-16.026843","FALSE"
"Annabelle","2011-07-21 01:29:15.000","145.45132","-16.026776","FALSE"
"Annabelle","2011-07-21 03:59:39.000","145.450677","-16.026931","FALSE"
"Annabelle","2011-07-21 04:29:12.000","145.450206","-16.027254","FALSE"
"Annabelle","2011-07-21 04:59:08.000","145.450794","-16.027587","FALSE"
"Annabelle","2011-07-21 07:59:20.000","145.451225","-16.027322","FALSE"
"Annabelle","2011-07-21 18:59:20.000","145.451301","-16.027314","FALSE"
"Annabelle","2011-07-21 19:29:01.000","145.451171","-16.027457","FALSE"
"Annabelle","2011-07-21 20:59:23.000","145.451294","-16.027351","FALSE"
"Annabelle","2011-07-21 21:29:34.000","145.45166","-16.02705","FALSE"
"Annabelle","2011-07-21 23:29:08.000","145.450748","-16.02716","FALSE"
"Annabelle","2011-07-22 00:59:12.000","145.451631","-16.027822","FALSE"
"Annabelle","2011-07-22 01:59:33.000","145.451723","-16.028055","FALSE"
"Annabelle","2011-07-22 03:29:32.000","145.452184","-16.027898","FALSE"
"Annabelle","2011-07-22 03:59:07.000","145.45218","-16.027649","FALSE"
"Annabelle","2011-07-22 05:29:32.000","145.452773","-16.026914","FALSE"
"Annabelle","2011-07-22 08:59:19.000","145.452905","-16.02681","FALSE"
"Annabelle","2011-07-22 17:29:30.000","145.452738","-16.026731","FALSE"
"Annabelle","2011-07-22 17:58:45.000","145.452929","-16.026699","FALSE"
"Annabelle","2011-07-22 18:59:19.000","145.452731","-16.026735","FALSE"
"Annabelle","2011-07-22 19:29:23.000","145.453003","-16.026505","FALSE"
"Annabelle","2011-07-22 19:59:27.000","145.452558","-16.026978","FALSE"
"Annabelle","2011-07-22 20:59:21.000","145.452898","-16.026802","FALSE"
"Annabelle","2011-07-22 23:59:22.000","145.451971","-16.0257","FALSE"
"Annabelle","2011-07-23 00:29:08.000","145.451557","-16.025666","FALSE"
"Annabelle","2011-07-23 00:59:08.000","145.451507","-16.025529","FALSE"
"Annabelle","2011-07-23 17:29:10.000","145.451685","-16.025528","FALSE"
"Annabelle","2011-07-23 19:29:04.000","145.451606","-16.025664","FALSE"
"Annabelle","2011-07-23 19:59:07.000","145.451687","-16.02562","FALSE"
"Annabelle","2011-07-23 20:28:57.000","145.451539","-16.025623","FALSE"
"Annabelle","2011-07-23 20:59:17.000","145.451625","-16.02566","FALSE"
"Annabelle","2011-07-23 23:59:07.000","145.451955","-16.025548","FALSE"
"Annabelle","2011-07-24 00:29:31.000","145.45164","-16.02533","FALSE"
"Annabelle","2011-07-24 00:59:30.000","145.451515","-16.0256","FALSE"
"Annabelle","2011-07-24 01:29:22.000","145.451601","-16.025483","FALSE"
"Annabelle","2011-07-24 01:59:24.000","145.451492","-16.025257","FALSE"
"Annabelle","2011-07-24 07:59:41.000","145.451462","-16.025139","FALSE"
"Annabelle","2011-07-24 09:00:04.000","145.451596","-16.025247","FALSE"
"Annabelle","2011-07-24 18:30:35.000","145.451931","-16.025628","FALSE"
"Annabelle","2011-07-24 19:30:10.000","145.451678","-16.025247","FALSE"
"Annabelle","2011-07-24 20:00:13.000","145.451624","-16.025265","FALSE"
"Annabelle","2011-07-24 20:30:14.000","145.451638","-16.025131","FALSE"
"Annabelle","2011-07-24 21:30:34.000","145.451741","-16.025009","FALSE"
"Annabelle","2011-07-24 23:30:30.000","145.451521","-16.02527","FALSE"
"Annabelle","2011-07-25 00:00:34.000","145.451592","-16.025328","FALSE"
"Annabelle","2011-07-25 00:30:33.000","145.451397","-16.0254","FALSE"
"Annabelle","2011-07-25 01:30:46.000","145.451512","-16.025487","FALSE"
"Annabelle","2011-07-25 02:00:37.000","145.451392","-16.025244","FALSE"
"Annabelle","2011-07-25 03:00:36.000","145.45154","-16.025074","FALSE"
"Annabelle","2011-07-25 06:00:43.000","145.450979","-16.025348","FALSE"
"Annabelle","2011-07-25 07:30:39.000","145.451358","-16.025446","FALSE"
"Annabelle","2011-07-25 09:00:59.000","145.450993","-16.0256","FALSE"
"Annabelle","2011-07-25 09:30:04.000","145.451057","-16.025319","FALSE"
"Annabelle","2011-07-25 10:30:30.000","145.451005","-16.02536","FALSE"
"Annabelle","2011-07-25 17:00:57.000","145.451008","-16.025311","FALSE"
"Annabelle","2011-07-25 19:00:44.000","145.450861","-16.025229","FALSE"
"Annabelle","2011-07-25 19:30:54.000","145.450985","-16.025254","FALSE"
"Annabelle","2011-07-25 20:00:38.000","145.450969","-16.025245","FALSE"
"Annabelle","2011-07-25 21:00:57.000","145.451084","-16.024987","FALSE"
"Annabelle","2011-07-25 22:30:41.000","145.451255","-16.025179","FALSE"
"Annabelle","2011-07-25 23:00:33.000","145.451136","-16.025349","FALSE"
"Annabelle","2011-07-25 23:30:33.000","145.45096","-16.025381","FALSE"
"Annabelle","2011-07-26 05:00:43.000","145.450694","-16.025357","FALSE"
"Annabelle","2011-07-26 05:30:42.000","145.450405","-16.02543","FALSE"
"Annabelle","2011-07-26 17:30:52.000","145.450371","-16.025298","FALSE"
"Annabelle","2011-07-26 18:30:29.000","145.450231","-16.025241","FALSE"
"Annabelle","2011-07-26 19:00:51.000","145.450078","-16.025233","FALSE"
"Annabelle","2011-07-26 20:00:14.000","145.450183","-16.025194","FALSE"
"Annabelle","2011-07-26 20:30:31.000","145.450175","-16.0251","FALSE"
"Annabelle","2011-07-26 23:00:49.000","145.44999","-16.025091","FALSE"
"Annabelle","2011-07-27 01:30:36.000","145.448618","-16.026113","FALSE"
"Annabelle","2011-07-27 02:00:34.000","145.44778","-16.026158","FALSE"
"Annabelle","2011-07-27 03:00:41.000","145.44734","-16.026333","FALSE"
"Annabelle","2011-07-27 04:00:40.000","145.447828","-16.026372","FALSE"
"Annabelle","2011-07-28 01:00:44.000","145.447953","-16.0263","FALSE"
"Annabelle","2011-07-28 02:29:59.000","145.447265","-16.026731","FALSE"
"Annabelle","2011-07-28 03:00:33.000","145.447018","-16.027536","FALSE"
"Annabelle","2011-07-28 06:00:31.000","145.446689","-16.02843","FALSE"
"Annabelle","2011-07-28 19:30:24.000","145.44652","-16.028579","FALSE"
"Annabelle","2011-07-28 20:30:18.000","145.446634","-16.028615","FALSE"
"Annabelle","2011-07-28 22:00:17.000","145.446653","-16.028646","FALSE"
"Annabelle","2011-07-28 23:00:33.000","145.446228","-16.028793","FALSE"
"Annabelle","2011-07-28 23:30:04.000","145.446415","-16.028592","FALSE"
"Annabelle","2011-07-29 00:30:38.000","145.446011","-16.028889","FALSE"
"Annabelle","2011-07-29 01:30:11.000","145.445938","-16.028846","FALSE"
"Annabelle","2011-07-29 05:00:29.000","145.447139","-16.029764","FALSE"
"Annabelle","2011-07-29 05:30:37.000","145.446771","-16.029467","FALSE"
"Annabelle","2011-07-29 22:30:33.000","145.446791","-16.029337","FALSE"
"Annabelle","2011-07-29 23:00:33.000","145.44662","-16.029487","FALSE"
"Annabelle","2011-07-30 00:30:33.000","145.447065","-16.028882","FALSE"
"Annabelle","2011-07-30 01:30:17.000","145.44721","-16.028998","FALSE"
"Annabelle","2011-07-30 02:00:10.000","145.447272","-16.028896","FALSE"
"Annabelle","2011-07-30 03:30:02.000","145.448347","-16.02888","FALSE"
"Annabelle","2011-07-30 23:30:28.000","145.448397","-16.029195","FALSE"
"Annabelle","2011-07-31 00:30:27.000","145.449353","-16.028513","FALSE"
"Annabelle","2011-07-31 01:00:27.000","145.449243","-16.028257","FALSE"
"Annabelle","2011-07-31 04:00:01.000","145.449478","-16.027246","FALSE"
"Annabelle","2011-07-31 04:30:05.000","145.44952","-16.027146","FALSE"
"Annabelle","2011-07-31 06:30:26.000","145.450649","-16.026721","FALSE"
"Annabelle","2011-07-31 20:00:23.000","145.450943","-16.026463","FALSE"
"Annabelle","2011-07-31 21:00:02.000","145.450982","-16.026676","FALSE"
"Annabelle","2011-07-31 22:00:08.000","145.450967","-16.026826","FALSE"
"Annabelle","2011-07-31 22:30:06.000","145.450848","-16.026707","FALSE"
"Annabelle","2011-07-31 23:29:38.000","145.450869","-16.026703","FALSE"
"Annabelle","2011-08-01 00:00:22.000","145.450697","-16.026649","FALSE"
"Annabelle","2011-08-01 01:59:52.000","145.450554","-16.02681","FALSE"
"Annabelle","2011-08-01 04:00:10.000","145.449745","-16.026946","FALSE"
"Annabelle","2011-08-01 04:30:21.000","145.44983","-16.026601","FALSE"
"Annabelle","2011-08-01 23:30:17.000","145.449593","-16.027655","FALSE"
"Annabelle","2011-08-02 01:30:17.000","145.449063","-16.026811","FALSE"
"Annabelle","2011-08-02 03:30:14.000","145.449514","-16.02692","FALSE"
"Annabelle","2011-08-02 04:30:07.000","145.449774","-16.026746","FALSE"
"Annabelle","2011-08-02 16:59:55.000","145.449964","-16.026693","FALSE"
"Annabelle","2011-08-02 19:59:55.000","145.450307","-16.026546","FALSE"
"Annabelle","2011-08-02 20:30:04.000","145.450319","-16.02653","FALSE"
"Annabelle","2011-08-03 00:00:07.000","145.450676","-16.026695","FALSE"
"Annabelle","2011-08-03 03:29:41.000","145.449928","-16.026809","FALSE"
"Annabelle","2011-08-03 03:59:56.000","145.449891","-16.026882","FALSE"
"Annabelle","2011-08-03 04:29:57.000","145.449224","-16.02676","FALSE"
"Annabelle","2011-08-03 05:00:10.000","145.449351","-16.026574","FALSE"
"Annabelle","2011-08-03 09:59:42.000","145.448563","-16.027469","FALSE"
"Annabelle","2011-08-03 20:29:42.000","145.448722","-16.0276","FALSE"
"Annabelle","2011-08-03 21:29:39.000","145.448727","-16.027557","FALSE"
"Annabelle","2011-08-03 22:29:38.000","145.448271","-16.027582","FALSE"
"Annabelle","2011-08-03 23:30:05.000","145.448346","-16.027222","FALSE"
"Annabelle","2011-08-04 00:29:56.000","145.448793","-16.027177","FALSE"
"Annabelle","2011-08-04 01:29:43.000","145.448416","-16.027279","FALSE"
"Annabelle","2011-08-04 05:30:02.000","145.44809","-16.027062","FALSE"
"Annabelle","2011-08-04 19:59:56.000","145.44797","-16.027834","FALSE"
"Annabelle","2011-08-05 01:59:59.000","145.449197","-16.026317","FALSE"
"Annabelle","2011-08-05 04:29:42.000","145.449941","-16.02612","FALSE"
"Annabelle","2011-08-05 04:59:52.000","145.45023","-16.026067","FALSE"
"Annabelle","2011-08-06 02:29:34.000","145.45014","-16.025777","FALSE"
"Annabelle","2011-08-06 02:59:13.000","145.450083","-16.025958","FALSE"
"Annabelle","2011-08-06 03:29:07.000","145.450055","-16.026002","FALSE"
"Annabelle","2011-08-06 03:59:53.000","145.450136","-16.026061","FALSE"
"Annabelle","2011-08-06 18:29:43.000","145.450278","-16.026088","FALSE"
"Annabelle","2011-08-06 19:29:19.000","145.450264","-16.026017","FALSE"
"Annabelle","2011-08-06 21:59:33.000","145.45034","-16.026086","FALSE"
